"Organisatie (onderdeel)";"Naam";"Functie";"Resource identifier v4.0 organisatie";"Resource identifier v5.0 organisatie";"Actieve beheerder ROO"
"Gemeente Sluis";"Dhr. R.L. Eversdijk";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. I.C.F. Claerhoudt";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. S.J-P. Keijmel";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. F. Babijn";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. D. Willemsen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. R.L. Eversdijk";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. C.E.B. Tanghe";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. R.A. de Croock";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. P.E.M. van de Vijver-van Deursen";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. M.J. Poissonnier-Dekker";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. L.C. Dekker";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. R.P. Evers";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. J.A. Quaak";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. R. du Fossé";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. L.C. Dekker";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. van Oostenbrugge-Bertou";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. B. van Assche";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. mr. M.M.D. Vermue";"Burgemeester";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. P.A.J.C. Thomaes";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. K.D.W. Verduin";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. R.B.A. Beijersbergen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. I.C.F. Claerhoudt";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. C. Simons";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. M.J. Poissonnier-Dekker";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. S. de Kievit- Minnaert";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. P.A.J.C. Thomaes";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. A.M. Boeije";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. F. Babijn";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Mw. van Oostenbrugge-Bertou";"Locoburgemeester";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. R.B.A. Beijersbergen";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Cluster DIV";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. mr. P.T.G. Claeijs";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. S.J-P. Keijmel";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Sluis";"Dhr. Butter";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Sluis_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm1714";"Ja"
"Gemeente Smallingerland";"Alida Chaker";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. J. Al Sari";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. J.P. Booi";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. D.J.C. Bekius";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. M. de Voor-Veenstra";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. B.D. Mulder";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. J. Barkmeijer";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. R.F. Postma";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. P. Lesterhuis";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. G. Bleeker";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. R. Kooistra";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. M. Molhoek";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. J. Mast-Nikkels";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. J.E. Meister-Klasema";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. D.J.C. Bekius";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. R. van der Molen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. A. van Leeuwen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. Z.W.A. Al-Daraaj";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. M. Noordhoff";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. C. Ponne";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. Y. de Vries";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. E. van der Velde";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. M. Molhoek";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. D. Oosterhof";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. P.D. van der Zwan";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. D. Oosterhof";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. P. Lesterhuis";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. O. van der Wijk";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. Y. de Vries";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. J.M. Bolt";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. S. Hoekstra";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. Z.W.A. Al-Daraaj";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. A.M. Pieters";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. W. Cnossen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. S.M. de Jong-Snip";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. B.D. Mulder";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. S. Roelofs";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. drs. G.J. Fokkema";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. D. Hiemstra";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. mr. R Hartogh Heys van de Lier";"Locoburgemeester";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. T. van der Meer";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. N.R. Jacobi";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. F. Veenstra";"Burgemeester";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. S. van der Berg";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. M. Hofman";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. T. van der Meer";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. J. Al Sari";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Mw. M. le Roy";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. R.F. Postma";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. S. Roelofs";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Smallingerland";"Dhr. mr. R Hartogh Heys van de Lier";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Smallingerland";"https://identifier.overheid.nl/tooi/id/gemeente/gm0090";"Ja"
"Gemeente Soest";"Mw. A. Weith-Plomp";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Mw. H.C.P. Welschen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. J.T. van 't Net";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. R.T. Metz";"Burgemeester";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. J.A. Paauw";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. J.J. Vrakking";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. O. Suna";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. A. Witlox";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. K. Gündüz";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Mw. Bonouvrié";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. P. Lucas";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. H.E. Dijkhuizen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Mw. K.L. Scholten";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Mw. M.M. Walraven-van Dam";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. J. Lobbes";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. G.H.E.J. Stormbroek";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. Heijbroek";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. E. Weldink";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. P. Lucas";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. G.H.E.J. Stormbroek";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. M. Noorlander";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Mw. A. Treep-van Hoeckel";"Locoburgemeester";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. J.A. Baks";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. J.A. Baks";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Mw. L.C. Vermond";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. H.E. Dijkhuizen";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. R.S.F. van Zutphen";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Mw. H.G. Flinterman";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. J.A. Paauw";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. T.N. Schotman";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Mw. M.A. Sterenberg";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. P.G. Klandermans";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Dhr. Boks";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
"Gemeente Soest";"Duygu Kara";"Woo-contactpersoon";"http://standaarden.overheid.nl/owms/terms/Soest_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0342";"Ja"
